id,f1,f2,f4,b3,b4,GNE_SNR_SEO,det_entropy_shannon_1_coef,det_entropy_shannon_2_coef,det_entropy_shannon_3_coef,det_entropy_shannon_4_coef,det_entropy_shannon_5_coef,det_entropy_shannon_6_coef,det_entropy_shannon_7_coef,det_entropy_shannon_8_coef,det_entropy_shannon_9_coef,det_entropy_shannon_10_coef,det_entropy_log_1_coef,det_entropy_log_2_coef,det_TKEO_mean_8_coef,det_TKEO_mean_9_coef,det_TKEO_std_1_coef,det_TKEO_std_3_coef,det_TKEO_std_6_coef,det_TKEO_std_8_coef,det_TKEO_std_9_coef,det_TKEO_std_10_coef,app_entropy_shannon_1_coef,app_entropy_shannon_2_coef,app_entropy_shannon_3_coef,app_entropy_shannon_4_coef,app_entropy_shannon_6_coef,app_entropy_shannon_7_coef,app_entropy_shannon_9_coef,app_det_TKEO_mean_2_coef,app_det_TKEO_mean_4_coef,app_det_TKEO_mean_5_coef,app_det_TKEO_mean_8_coef,app_det_TKEO_mean_9_coef,app_det_TKEO_mean_10_coef,app_TKEO_std_2_coef,app_TKEO_std_3_coef,app_TKEO_std_4_coef,app_TKEO_std_6_coef,app_TKEO_std_8_coef,app_TKEO_std_9_coef,app_TKEO_std_10_coef,det_LT_entropy_log_1_coef,det_LT_entropy_log_2_coef,app_LT_entropy_shannon_7_coef,app_LT_entropy_shannon_8_coef,app_LT_entropy_shannon_9_coef,app_LT_entropy_shannon_10_coef,tqwt_entropy_shannon_dec_10,tqwt_entropy_shannon_dec_11,tqwt_entropy_shannon_dec_12,tqwt_entropy_shannon_dec_13,tqwt_entropy_shannon_dec_14,tqwt_entropy_shannon_dec_15,tqwt_entropy_shannon_dec_16,tqwt_entropy_shannon_dec_17,tqwt_entropy_shannon_dec_18,tqwt_entropy_shannon_dec_19,tqwt_entropy_shannon_dec_20,tqwt_entropy_shannon_dec_23,tqwt_entropy_shannon_dec_27,tqwt_entropy_log_dec_1,tqwt_entropy_log_dec_2,tqwt_entropy_log_dec_3,tqwt_entropy_log_dec_4,tqwt_entropy_log_dec_5,tqwt_entropy_log_dec_6,tqwt_entropy_log_dec_7,tqwt_entropy_log_dec_8,tqwt_entropy_log_dec_9,tqwt_entropy_log_dec_10,tqwt_entropy_log_dec_11,tqwt_entropy_log_dec_12,tqwt_entropy_log_dec_13,tqwt_entropy_log_dec_14,tqwt_entropy_log_dec_15,tqwt_entropy_log_dec_16,tqwt_entropy_log_dec_17,tqwt_entropy_log_dec_18,tqwt_entropy_log_dec_19,tqwt_entropy_log_dec_20,tqwt_entropy_log_dec_21,tqwt_entropy_log_dec_23,tqwt_entropy_log_dec_24,tqwt_entropy_log_dec_25,tqwt_entropy_log_dec_26,tqwt_entropy_log_dec_27,tqwt_entropy_log_dec_28,tqwt_entropy_log_dec_31,tqwt_entropy_log_dec_32,tqwt_entropy_log_dec_33,tqwt_entropy_log_dec_34,tqwt_entropy_log_dec_35,tqwt_entropy_log_dec_36,tqwt_kurtosisValue_dec_1,tqwt_kurtosisValue_dec_27,class
180,732.2269079,1763.927171,3255.71035,29.5591228,128.9321391,1980210.17,12.6742,3.4892,-46.4551,-4784.3256,-1713.2351,-1451.9698,-485.9537,-437.8412,-74.0143,-1235.2037,-463.1048,-108.5883,13.0538,2.6685,0.09851,2.3061,49.6176,20.3323,4.1288,44.1467,-166870532.1,-199466344.9,-262125620.5,-377292842.2,-1083671266,-2132287468,-8689130517,8534.3961,80683.9293,209367.4342,2235742.325,4471045.961,8938741.988,46450.7637,118179.7066,286099.5497,1390527.082,5903922.847,11789908.1,23588593.62,-1660.0093,-784.5286,-520934.8247,-1058491.297,-2280563.277,-4888287.872,38.9998,34.1285,31.3452,90.9522,539.9544,1251.6229,1213.1799,514.4743,666.7095,1048.9411,845.5986,85.7124,24.3345,-1848287.157,-1602226.272,-1308295.669,-1025955.687,-739647.7,-530339.5187,-405876.5691,-344157.6611,-278845.1293,-225199.4508,-188774.8048,-153245.1365,-105766.8061,-58278.5136,-34408.2241,-26497.4997,-31965.5204,-20891.6197,-11418.2534,-9858.5757,-16814.3653,-11637.1537,-10599.8794,-11091.0971,-8852.8139,-6727.6197,-5000.0473,-1920.8517,-1849.6059,-1558.0536,-1061.6558,-918.3079,-1276.5543,947.4774,3.6949,0
180,711.1232689,1612.553463,3064.22738,234.7958499,648.9214334,2161709.186,13.6393,-1.1657,-85.2208,-829.198,-2079.3822,-926.1613,-226.0496,-299.9616,-594.5568,-4809.6179,-453.5291,-128.9985,4.1337,10.2623,0.14214,2.0417,29.3337,11.1348,19.9002,115.3847,-171206666.7,-204487999.3,-268456447,-385902665.6,-1105973572,-2175197594,-8859725261,8755.1828,82384.5687,214066.9937,2283705.53,4566794.462,9128291.523,47949.4299,121329.463,292312.7085,1421854.337,6034079.473,12039703.08,24088834.5,-1654.6231,-808.0648,-522918.5241,-1062411.688,-2288949.032,-4906149.252,47.3388,35.0673,42.9201,106.6745,392.5884,747.9561,610.3908,275.4491,590.5868,877.3895,533.1792,130.9419,15.1455,-1850213.247,-1638953.035,-1344395.483,-1060459.662,-792264.4766,-584414.3019,-440456.608,-343167.4812,-266629.6191,-220235.9172,-185858.6553,-145476.3644,-103244.9964,-64587.3193,-42533.0557,-35766.5267,-38419.5638,-21487.9708,-13218.0231,-13204.9558,-21687.4263,-10514.9724,-10351.6557,-12258.3523,-9560.3221,-7396.169,-5481.4474,-2476.9034,-2066.3977,-1437.456,-979.6286,-729.287,-956.1445,8.1954,8.7443,0
180,883.6118593,1599.5146,3003.151653,529.8169685,122.0396298,1901142.961,9.3839,-12.0157,-28.541,-759.0265,-2991.0183,-75.3705,-948.5386,-23146.3921,-1049.2291,-32810.9696,-530.4645,-136.937,312.17,21.3104,0.076116,1.6357,4.2098,667.7457,37.302,909.3771,-166778005.7,-199312294.1,-261688417.8,-376349567.1,-1080294165,-2124866189,-8661641282,8459.9075,79168.5315,206041.8818,2206722.187,4414038.633,8841895.053,46395.4967,116782.936,278453.9722,1362602.847,5802705.012,11700850.03,23340161.91,-1728.0742,-813.6196,-520593.5378,-1057867.233,-2279228.318,-4885443.497,87.7783,80.3081,107.555,182.7463,528.4234,955.8484,849.0361,578.7717,982.3811,1078.3294,895.3256,131.0031,9.7989,-1723874.41,-1524038.236,-1226503.511,-964717.3391,-681078.6098,-472405.951,-352545.8923,-301199.4442,-244698.8881,-198253.5879,-164255.1999,-128634.0297,-96639.9449,-60121.6002,-38855.497,-32112.7918,-30670.6856,-16506.714,-8860.7194,-9145.0914,-18828.2273,-10433.8394,-10237.9234,-12634.6632,-10016.9047,-7828.3313,-6290.23,-2409.1804,-2108.5424,-2055.231,-1760.2647,-1287.4747,-1153.6904,4.4627,2.9741,0
181,566.2565544,1296.298431,3680.724007,231.6611324,108.464942,1438370.816,7.3935,9.0698,-119.6034,-2504.0924,-3055.3161,-3089.7347,-889.118,-5177.8342,-609.2038,-15907.6487,-546.4883,-153.0517,88.9082,13.6601,0.077932,2.2493,55.629,152.2679,23.7782,487.7132,-116741771.3,-139976507.4,-184600555.4,-266518489.5,-769801708.5,-1517284787,-6195290635,6337.3814,58905.739,153188.0266,1628219.413,3256008.246,6502956.007,34793.4461,87124.9106,208280.6666,1018328.931,4309933.736,8560673.765,17157714.66,-1709.2916,-810.4167,-487823.8907,-991827.4745,-2137939.551,-4584447.717,25.6751,15.3884,60.4384,163.4478,243.9128,243.5328,287.8176,671.1904,825.5825,622.1422,753.856,373.3708,1.3992,-1528491.938,-1316342.362,-1074328.05,-849373.0447,-687628.7804,-571394.405,-470770.7531,-365074.0679,-280002.5963,-234340.2792,-206425.9991,-142511.8878,-99889.3422,-74189.0151,-57845.9667,-45700.3999,-26894.3575,-18501.1047,-17036.91,-10553.0056,-11053.8448,-3773.5894,-1714.2209,-3310.8335,-10217.1356,-11069.6924,-9170.6103,-4749.6173,-3755.9678,-3231.1582,-2975.1988,-2338.2738,-1936.6841,15.4542,82.4925,1
181,533.2502349,1477.633411,3837.209177,119.2211457,490.7836044,1036826.468,5.1196,5.1887,-75.0742,-1310.1367,-5726.6891,-2655.9461,-6434.755,-2705.3487,-4003.6362,-74893.789,-623.8745,-158.8218,11.561,59.4551,0.038444,3.1581,39.2068,21.1089,90.8337,1567.3973,-116694170.5,-140165827.7,-185198417.8,-268284790,-779319497.3,-1536173046,-6281212068,6212.0202,58125.3551,151106.6556,1610489.148,3222653.824,6461128.273,34143.286,85677.6343,205458.9319,1001268.102,4230128.051,8555152.017,17058563.48,-1785.5132,-816.0686,-488992.9417,-994470.3919,-2143594.742,-4596495.08,43.646,23.0429,94.4536,207.4064,180.3985,123.1775,281.5476,750.3755,898.7394,862.9727,903.9941,491.3301,0.84972,-1563323.854,-1302800.888,-1027349.49,-811381.1288,-667803.4195,-586407.9809,-479856.6155,-352882.4412,-264552.9429,-221363.6703,-191063.5451,-131678.9372,-94171.6487,-76906.0407,-66384.3186,-45059.2267,-25690.157,-17714.6617,-13315.2894,-7488.9984,-8332.4863,-3857.9493,-2022.8339,-3389.2705,-10282.1178,-11875.3919,-9615.614,-4857.1054,-3878.8085,-3399.4207,-2773.0187,-2308.3771,-2121.5299,20.2402,80.9936,1
181,657.9278952,1505.395022,3871.656332,262.1744057,256.0042425,1568728.789,7.444,-78.3347,-322.863,-3575.2935,-4575.9139,-20941.8079,-88995.0033,-125040.3945,-143388.9679,-545979.2083,-543.3817,-113.555,1421.6641,1084.3302,0.23941,6.2564,456.9354,1917.2969,2362.4321,6561.1596,-88273667.49,-104037151.8,-133770653.9,-187253464.7,-512678990.5,-1002689277,-4063131049,4438.8766,41952.4796,108880.4313,1172572.549,2341514.256,4651246.215,24517.4426,61531.3108,149272.8021,725700.4467,3135917.889,6139312.99,12300531.55,-1678.7233,-749.77,-448860.8804,-911592.8874,-1966198.505,-4218411.395,27.5029,24.2656,88.0707,185.2133,186.2726,188.8121,345.9818,442.6196,284.9558,286.9602,538.7257,450.6012,6.3798,-1635341.877,-1333608.547,-1043601.328,-802707.5435,-650107.9741,-565194.1287,-454973.4153,-351162.8691,-279319.3312,-232816.5865,-193212.3976,-134481.2851,-97874.6561,-78211.9133,-61933.0246,-42984.5603,-31037.3866,-29421.161,-23079.0383,-13460.1031,-9834.2736,-5094.6985,-1322.2135,-749.4438,-3292.4873,-10219.4147,-8795.3665,-3817.6797,-3128.8934,-2673.7325,-2436.7401,-2098.9859,-1886.5679,222.9589,58.7771,1
182,640.9183482,1273.116931,3690.312676,1863.200168,430.6871649,1674145.597,1.8946,7.9059,-11.0252,-24.4893,-105.884,-2508.0819,-48.273,-1232.6183,-332.98,-9282.4602,-739.1939,-232.2735,18.5668,8.8275,0.0050848,0.91378,69.1478,43.5545,16.6247,274.2617,-65042235.93,-78053832.07,-102918182.1,-148484007.8,-428427800.2,-845337494.7,-3459679406,3624.6397,33990.8582,88402.9165,942726.5033,1885038.229,3764680.11,19855.0063,50087.0049,119861.4821,585875.1902,2494472.368,4958197.723,9933586.375,-1843.7384,-856.1746,-433737.578,-882630.6749,-1904193.702,-4086251.457,1.4028,1.9028,3.053,11.8382,20.257,22.439,73.9287,161.78,186.1583,90.6014,57.4994,18.5677,16.5013,-1902694.606,-1666129.597,-1409848.298,-1167506.255,-989976.7004,-804651.6852,-650634.9424,-529519.6022,-404964.1728,-307552.2151,-246373.2669,-191625.0993,-134744.9385,-103080.666,-83589.7539,-56987.5013,-39611.1686,-30238.01,-29054.6676,-25492.1607,-19100.9808,-16480.268,-9209.4192,-5686.4611,-4887.143,-6937.513,-7318.7212,-5060.0173,-4489.3811,-3984.6922,-3382.1778,-3065.7771,-2512.7828,8.0368,2.7258,1
182,592.0212662,1286.253438,3057.691343,329.7118477,1189.195099,1291003.43,3.1911,5.1434,-15.2228,-101.2903,-765.5033,-296.2341,-3279.3896,-3659.277,-1193.0697,-39532.2246,-712.2598,-193.2903,40.5219,24.253,0.010481,1.2393,13.547,109.5281,55.8838,1021.7411,-66114536.92,-79328967.75,-104623641.3,-150941495.2,-435527355.4,-859700740.8,-3518030206,3695.9404,34758.9866,90375.7258,963209.0189,1925691.032,3840913.27,20099.9292,51201.4871,122603.1405,599774.2399,2556030.11,5049445.87,10133370.58,-1818.7975,-818.5444,-435238.5325,-885653.7643,-1910667.039,-4100050.802,4.4146,7.2719,8.8909,25.2249,45.7213,39.927,112.4266,338.1365,424.2343,296.7937,192.7429,27.3035,13.6003,-1947009.621,-1710683.208,-1412767.394,-1162054.719,-976721.1664,-781169.2032,-644725.0304,-526447.0381,-386188.8648,-285657.4431,-222537.2408,-175365.6382,-125018.6679,-94329.1022,-80038.4731,-53419.77,-33499.6169,-25580.7844,-21684.5058,-19203.766,-16012.1534,-15461.9052,-9192.0884,-5697.759,-4932.5507,-7215.9036,-7148.7968,-4753.1232,-4493.036,-4185.578,-3573.3255,-3086.9551,-2536.9536,8.1998,2.3213,1
182,625.6369736,1305.483401,3339.00426,1115.528746,1640.272792,1710194.444,2.546,9.1338,-6.8118,-36.0493,-251.0883,-627.7749,-41.1204,-231.7848,-216.4595,-661.5538,-724.9388,-209.2538,8.3351,4.6748,0.0090226,1.1455,22.7548,11.6703,10.9214,20.5554,-67976723.6,-81520893.86,-107384892.2,-154808746.3,-446174898.1,-879739617.7,-3599495721,3743.5197,35107.5501,91276.7532,974264.4149,1948369.057,3895517.801,20488.609,51740.6878,123886.8609,606195.5605,2572464.27,5140023.481,10280256.02,-1833.3836,-835.6787,-437315.3412,-889836.2304,-1919623.015,-4119147.116,1.4974,2.703,4.306,11.2302,16.5322,18.3484,63.4389,155.3814,174.9365,95.4234,57.3551,18.1009,8.0138,-1897741.875,-1703117.815,-1436132.55,-1185360.892,-990298.6813,-797884.084,-648675.5409,-536120.873,-415007.3078,-311146.4401,-240510.2586,-186157.1794,-137116.1466,-107116.9291,-85895.4136,-59107.2867,-39217.1428,-30689.0863,-28131.9787,-25428.9447,-19543.8439,-16333.5321,-9117.1735,-5742.8402,-5186.1863,-7910.6233,-7209.3833,-5177.1879,-4478.5114,-3938.2346,-3475.2246,-3004.6741,-2535.3842,10.1147,2.6831,1
183,337.5269714,1028.383173,3696.403007,692.4015937,571.1827751,1407600.076,2.9755,10.1494,-11.2024,-58.7604,-276.163,-138.3516,-676.5843,-3941.7675,-4529.668,-36839.278,-726.8568,-233.2085,59.1681,57.9301,0.010175,1.0339,7.6884,101.5655,100.5563,705.7892,-39961048.72,-48414594.51,-64569043.19,-94408649.78,-278566529.6,-551440990.2,-2269427631,2371.1325,22150.5304,57623.1406,612645.9862,1226132.991,2458712.416,13001.6755,32609.8203,78003.2482,382891.6556,1609126.114,3254132.627,6492324.858,-1782.429,-830.2205,-396449.6088,-807951.4834,-1744235.884,-3745134.888,0.71691,0.81671,0.7662,2.1108,9.6076,23.8692,29.0942,49.1443,137.8024,203.5457,90.5902,424.638,-98.522,-1807236.676,-1426407.659,-1138273.188,-963274.8555,-869908.4889,-746083.5511,-615417.3723,-526560.8686,-417982.9985,-325253.6758,-264351.6136,-220024.009,-165253.8535,-114613.9114,-83874.4019,-66580.7485,-50209.8043,-33040.0433,-23797.6262,-23228.2267,-16791.4809,-6392.5102,-7731.3985,-4209.4697,-1583.1605,-1011.5989,-2580.2542,-5703.6061,-4684.6882,-3949.3117,-3322.5235,-2966.667,-2499.1344,11.3072,1.613,1
183,316.9812933,876.9644574,3636.949647,423.5235088,758.1738743,1584671.235,4.6099,-9.2111,-73.7456,-368.861,-1051.1804,-587.6597,-584.46,-5007.3431,-5659.1519,-35601.654,-651.9001,-169.3546,78.3871,66.5297,0.018636,1.9712,20.5072,124.3047,127.3667,639.2335,-44847939.78,-54317545.95,-72464036.4,-106008055.6,-312881200.8,-619295920.9,-2547342819,2638.0437,24755.308,64305.0489,683534.369,1367919.96,2742212.788,14422.4596,36638.0004,87562.8255,427429.7203,1796145.359,3626915.957,7240540.144,-1718.7842,-771.5966,-406384.3379,-828033.9795,-1787259.538,-3836900.093,0.48999,1.2248,1.437,1.4383,5.1451,14.944,27.8129,56.6043,91.3606,85.3482,61.1877,538.0084,195.6747,-1702190.015,-1395283.787,-1112280.125,-927676.5311,-860109.5513,-754863.5285,-619545.1469,-550126.8095,-452137.5035,-336208.0312,-256377.1696,-209448.8602,-174814.7372,-125610.95,-91119.3631,-67258.5444,-48966.4281,-36678.2932,-28774.7181,-25337.521,-12321.3998,-5045.9079,-8375.3827,-6098.0904,-3536.2407,-3196.9913,-5310.236,-5519.3159,-4514.1993,-3986.745,-3700.0815,-3108.4011,-2467.8162,19.4796,1.7794,1
183,377.3361072,1051.470401,3279.597798,2006.982202,334.5463536,1754903.044,5.7074,8.2125,-198.3019,-860.4223,-1126.5305,-90.254,-736.0409,-25801.1078,-19524.1949,-423874.258,-622.5337,-158.5299,124.1713,229.7292,0.031014,3.4657,1.9366,335.9479,389.0893,7645.8863,-46220752.52,-56055904.51,-74829832.8,-109726327.9,-325014723.7,-642986740.6,-2648330307,2642.7497,24597.0758,64104.2364,687523.6406,1377303.159,2774487.251,14456.8912,36799.629,87040.9123,423886.1532,1788106.424,3716388.798,7343724.001,-1692.6098,-762.5939,-409507.5155,-834628.3634,-1801383.668,-3866994.671,1.0312,1.6878,1.5724,1.9663,6.6354,15.022,24.9518,51.4188,95.6041,115.7102,98.6739,400.5725,179.2773,-1751833.559,-1410191.271,-1111366.014,-930344.0478,-871126.5716,-755288.6599,-617305.8772,-543816.2936,-421429.9562,-318176.5091,-251883.141,-208676.9591,-170134.6088,-122895.4288,-90838.6413,-69353.4621,-51244.1046,-36338.1149,-27968.9108,-24173.0973,-14195.8038,-6736.5212,-9866.7024,-6016.1135,-3558.9962,-3376.7168,-5721.3629,-5231.5328,-4211.7286,-3763.0923,-3667.6912,-3075.8472,-2535.0334,6.2636,1.9573,1
184,444.5545199,1240.593047,3949.502312,574.5059314,1412.506537,1533499.959,-5.0576,-26.7204,-91.9755,-631.8428,-653.5483,-1430.3122,-666.6518,-12547.2015,-6730.5996,-197963.6011,-567.9982,-155.0332,98.7076,101.9502,0.45293,2.6968,34.5993,188.4085,221.8519,4168.883,-109670862.1,-131663475.4,-173775296.1,-251521416.6,-729447790.5,-1436739396,-5875243322,5784.9149,54025.6235,140661.8254,1503269.247,3008441.229,6040804.369,31621.4454,79986.0555,191083.0152,932652.6946,3935977.025,8029385.072,15955950.78,-1724.1363,-806.4148,-482604.0594,-981545.2078,-2115935.805,-4537556.167,0.52422,0.50561,2.3984,8.1483,16.1866,19.7891,20.2856,22.1557,26.1022,33.6769,62.3406,168.888,1.2206,-1921055.155,-1542291.277,-1210279.111,-979333.9596,-833438.7058,-723105.2257,-583844.0475,-476349.8726,-401217.8288,-346480.4273,-286544.6721,-205898.9296,-150377.5729,-115129.2114,-91775.5794,-73425.939,-60798.5119,-49394.9054,-35627.0007,-25261.5076,-22018.728,-9986.8321,-6632.6614,-6649.486,-11021.5038,-10614.6516,-8492.8565,-4669.2611,-4174.6299,-3892.2171,-3572.0083,-3215.1213,-3598.516,16.2631,7.6778,1
184,543.723343,1190.242813,3959.83411,490.2324115,160.3419049,1774904.999,7.5101,-114.146,-244.0165,-1601.9715,-552.696,-861.3061,-914.1302,-7239.507,-322.943,-7638.2044,-555.5188,-96.5201,106.9224,9.433,0.054705,5.7191,26.8213,177.0895,17.5811,238.0614,-118872020,-142533301,-187947398.2,-271476918.6,-784923443.9,-1545774676,-6312439839,6349.2211,59211.6274,154125.4152,1638578.296,3277870.946,6562180.694,35049.4303,87900.8887,209441.2178,1026130.028,4317447.224,8672045.167,17319976.8,-1721.0523,-754.4581,-489599.6062,-995449.5022,-2145690.128,-4600962.193,0.26005,0.27273,1.6221,6.75,13.8925,17.6139,22.3001,23.1851,22.0091,21.4118,33.5138,120.3702,0.30957,-1969149.086,-1623643.592,-1293323.862,-1041320.344,-882829.8821,-776537.3904,-621745.8918,-498661.735,-412752.6881,-352345.7837,-290762.307,-210057.397,-151898.95,-113293.0238,-88565.1849,-69044.0036,-57490.467,-49133.426,-36740.8115,-27074.1766,-25097.4999,-10936.1924,-8034.2585,-8562.0181,-13705.5393,-12068.9747,-9847.9722,-5415.3367,-4689.1081,-4186.3579,-4119.4547,-3698.4291,-3615.5156,8.3372,5.9426,1
184,417.3164378,1343.241084,4073.49615,181.8976086,654.1281912,1630185.301,8.1312,0.71862,-153.0135,-881.9082,-3545.9119,-2560.5112,-3486.717,-41954.83,-38494.317,-652159.0999,-524.115,-114.4104,263.8538,425.5608,0.045736,4.6976,72.1837,928.4802,662.129,11096.8065,-110090166.8,-132927396.9,-176826606.9,-258383982.7,-760726004.2,-1500785444,-6150991784,5899.7718,55515.8792,144191.729,1535414.856,3075041.82,6187601.398,32355.7732,81780.272,196921.19,959216.8282,4006751.117,8258688.571,16363700.45,-1679.2927,-768.1301,-486675.9239,-990254.6427,-2134571.817,-4577251.672,0.66466,0.32242,1.536,5.5417,9.247,8.2299,12.6146,24.0142,30.0618,15.3542,18.6842,96.9881,0.24431,-2013256.775,-1564439.418,-1243088.658,-1031365.142,-890534.1229,-757134.1738,-605832.1298,-500172.3926,-417279.0262,-352663.3424,-296783.1385,-218592.6991,-161672.5943,-124664.5976,-103595.7546,-84508.9156,-68448.9383,-53834.2485,-40681.8249,-29945.804,-25831.5607,-11654.7169,-7939.8655,-7729.662,-11880.4504,-12472.8956,-10440.5921,-5292.4404,-4544.1991,-4252.3962,-4144.9975,-3544.1548,-3737.0987,14.061,28.1283,1
185,648.5900751,1096.611034,3134.352125,213.3185346,443.6674048,1647776.954,1.7387,6.2032,-6.1967,-71.1196,-627.3401,-164.6742,-151.0452,-422.9958,-9.1944,-357.2317,-759.0894,-256.0181,11.6567,0.82116,0.0058701,1.0134,7.8545,22.7483,1.2338,21.1619,-45714888.87,-55042583.86,-72843234.41,-105534628.6,-306483024.7,-605484599.9,-2484043211,2638.435,24769.4764,64299.4199,684917.7378,1369810.494,2738468.972,14416.3613,36375.4671,87861.9237,427674.6709,1809529.858,3610493.674,7226189.028,-1828.7992,-859.7978,-404472.9114,-823685.9383,-1777945.881,-3817039.714,72.4517,90.7049,71.3072,251.8445,694.9751,959.9086,1078.5682,998.8097,744.5438,386.2717,303.5141,125.998,39.1523,-1742730.432,-1635952.765,-1293274.005,-967758.7348,-735543.5131,-601267.75,-488199.3318,-354840.7951,-271058.5233,-215024.9569,-166198.3607,-141428.4881,-89520.3387,-57391.4451,-41901.2735,-29624.7876,-23747.0356,-20698.3801,-20351.8166,-17082.8786,-15042.8788,-10520.2201,-8209.5315,-3126.1599,-1141.0561,-1333.6087,-4012.3734,-3107.2674,-2647.6608,-2363.5948,-1978.6218,-1551.5396,-1307.2912,13.3485,1.8046,1
185,615.2088744,1021.21406,3246.705365,272.426763,211.9850368,1759926.376,2.0516,8.8501,-25.0398,-142.383,-1021.3175,-172.9717,-2146.6883,-6423.511,-583.0883,-1351.7296,-781.7729,-214.8582,117.9238,9.8335,0.0078279,1.5849,9.408,216.2632,23.8434,50.8516,-45511064.74,-54661796.76,-72043196.9,-103917388.8,-299680182.6,-591349592,-2424405853,2565.6311,24000.2915,62407.0013,668892.3516,1337672.629,2677005.356,14061.2663,35287.6531,84709.4833,413323.7281,1761774.444,3538622.53,7065853.181,-1853.3987,-819.0059,-402442.1264,-819449.6763,-1768870.489,-3797683.218,81.8102,84.9172,59.1951,170.2678,421.1557,704.6983,1044.9565,1032.9478,761.1929,323.3765,258.6291,271.9607,-737.43,-1729890.291,-1621978.343,-1252203.433,-935619.2176,-719800.147,-594147.1296,-482758.6509,-351157.8284,-268774.2651,-213236.22,-166550.301,-141950.6076,-94075.2364,-63363.0681,-44202.5437,-28761.3823,-22899.8976,-20023.247,-21744.6129,-18344.3719,-15496.4621,-8107.9483,-6996.264,-2141.921,-217.9763,-609.7337,-3403.6718,-3639.7545,-3119.9828,-2723.126,-2268.6354,-1774.1304,-1479.5099,189.2752,1.7438,1
185,598.2207816,1105.095996,3281.340914,258.2218434,609.6277732,1819048.469,1.5867,6.0071,-9.3428,-72.5109,-467.0047,-1238.614,-1672.064,-21190.7329,-397.5632,-22476.8816,-814.4647,-308.9619,268.5457,9.36,0.0050553,0.85498,36.759,634.8499,22.5403,611.387,-45467382.75,-54724480.37,-72321881.97,-104700976.8,-303747653.5,-600016787.7,-2463307893,2550.554,23937.0546,62290.514,669100.5016,1338555.37,2683241.487,13956.5983,35236.1017,84181.6326,410844.0058,1755909.168,3554208.549,7084221.623,-1883.886,-912.5944,-403680.6478,-822205.4008,-1774774.047,-3810272.494,67.0074,93.2035,85.2291,265.8502,675.4204,917.8497,930.8515,911.5812,699.2728,348.7065,178.4904,193.6297,-563.3396,-1588992.721,-1582245.133,-1244780.315,-968631.8523,-760758.9687,-626572.3978,-489583.9858,-354872.273,-272893.2065,-215010.4818,-163780.2069,-138689.158,-92365.1406,-61724.717,-42058.8373,-31482.9153,-25206.0839,-21271.3427,-20244.371,-19475.4356,-17387.9458,-9193.8547,-6908.8213,-2125.7047,-318.3758,-533.5399,-3306.1151,-3060.5191,-2458.0044,-2148.2296,-1850.4835,-1563.5541,-1086.872,11.7644,1.5686,1
186,366.8480026,1027.031486,3693.075854,509.54267,1194.03508,1731968.015,2.5982,6.3744,-12.8587,-62.194,-49.3768,-543.6248,-121.0704,-18.0339,-44.7095,-1153.7488,-743.1329,-250.136,0.46917,1.9712,0.014559,1.1268,20.651,1.0392,2.9355,43.2369,-40492556.84,-48796705.51,-64617367.43,-93680309.61,-272586630.3,-538738226.2,-2212532225,2349.1679,21968.9334,57174.627,609990.684,1220149.127,2441991.565,12832.3077,32437.5998,77368.2771,379745.2121,1607655.657,3224859.07,6444913.506,-1800.3744,-847.0118,-394498.3749,-803619.6902,-1734955.572,-3725343.359,0.25968,0.16746,0.17125,0.99225,3.6096,5.9585,6.8424,17.1458,41.3708,70.312,90.887,77.755,214.5644,-2039484.097,-1653078.822,-1349473.639,-1100773.311,-895217.4158,-726143.3646,-601023.7126,-517448.5765,-427400.0436,-349941.3202,-296657.1533,-243549.2758,-172068.4,-125633.1293,-98200.7403,-79039.0447,-56993.7461,-42429.8036,-31646.5762,-22909.6027,-18509.0006,-12067.938,-12780.2186,-6903.2612,-3829.9526,-2994.2285,-4364.5135,-5289.8954,-4223.0232,-3886.0938,-3939.1743,-3356.8082,-3778.0196,13.5268,1.6128,1
186,366.3260955,1121.963018,3750.821423,237.2334902,186.6450521,2106667.691,2.4602,9.1744,-17.847,-48.0208,-323.7959,-88.0885,-1315.0622,-11702.1417,-9239.5844,-199056.5867,-739.8116,-213.1019,60.875,120.7739,0.013384,1.2436,4.34,186.046,198.4367,3846.1624,-47669132.56,-57680452.6,-76789783.29,-112205080.6,-330369127,-653273545.6,-2687365628,2704.2619,25440.208,66140.3735,707618.2788,1416816.942,2848790.632,14893.3713,37527.6665,89981.6633,437291.2126,1847466.303,3795430.188,7530520.173,-1812.5028,-819.7813,-410962.4781,-837349.3172,-1807213.478,-3879443.709,0.81534,0.58256,0.64537,4.766,16.7743,24.6352,20.9678,32.4403,45.7183,55.9579,67.0334,47.7731,167.3669,-2170645.633,-1704705.968,-1353060.849,-1102255.92,-897519.9163,-723329.1272,-589369.5856,-494333.8804,-405979.6283,-331532.0141,-280275.7487,-223982.9633,-153106.6806,-110301.0915,-87091.1746,-72768.4884,-54657.7792,-43001.5699,-32931.5187,-24447.6983,-21649.9318,-13228.2425,-11120.4653,-5768.0966,-3510.8386,-3459.6635,-6226.5446,-5163.4778,-4224.128,-3786.7392,-3808.8131,-3283.0415,-3716.4948,18.2249,1.6573,1
