id,f1,f2,b4,det_entropy_log_1_coef,det_TKEO_std_3_coef,det_TKEO_std_6_coef,app_TKEO_std_3_coef,det_LT_entropy_log_1_coef,app_LT_entropy_shannon_7_coef,tqwt_entropy_shannon_dec_11,tqwt_entropy_shannon_dec_15,tqwt_entropy_shannon_dec_17,tqwt_entropy_shannon_dec_18,tqwt_entropy_shannon_dec_19,tqwt_entropy_shannon_dec_20,tqwt_entropy_shannon_dec_27,tqwt_entropy_log_dec_17,tqwt_entropy_log_dec_18,tqwt_entropy_log_dec_19,tqwt_entropy_log_dec_20,tqwt_entropy_log_dec_23,tqwt_entropy_log_dec_25,tqwt_entropy_log_dec_27,tqwt_entropy_log_dec_28,tqwt_entropy_log_dec_31,tqwt_entropy_log_dec_32,tqwt_entropy_log_dec_33,tqwt_entropy_log_dec_34,tqwt_entropy_log_dec_35,tqwt_entropy_log_dec_36,class
159,449.8535432,1188.374358,74.54851223,-591.51,1.4549,13.7902,41194.2226,-1686.1866,-415838.2433,0.010809,0.13098,0.32007,0.38001,0.32514,0.32867,1.1379,-88523.5328,-70429.6403,-58596.7117,-48119.9295,-24541.5915,-13632.5809,-10012.409,-11799.2973,-7049.89,-6117.1056,-5402.0359,-4887.4014,-4188.31,-5324.0904,1
159,569.582895,1165.058529,2555.724389,-650.8725,1.2654,19.4974,46519.9604,-1746.0307,-426804.5467,0.0069326,0.75768,2.0729,2.6811,1.4185,0.87194,1.1068,-78362.1637,-63744.3572,-53159.1193,-43877.1973,-25734.9672,-11985.1957,-10086.8816,-11674.9427,-7084.6993,-6046.9362,-5391.5063,-4717.4916,-4081.2751,-5112.1244,1
159,673.4970421,1156.213537,264.9787873,-717.5111,0.7343,4.8547,42658.6326,-1804.5665,-421422.4309,0.012404,1.9799,4.4113,4.4827,2.9659,2.0532,3.5728,-69600.4054,-56149.443,-48392.9556,-39886.1404,-22532.7717,-11571.8321,-8812.3981,-11802.882,-7083.4968,-5498.7471,-4814.129,-4737.9492,-4195.1654,-5199.5889,1
160,687.1917618,1181.513699,64.63800079,-657.3811,2.1357,15.6543,50509.1306,-1760.3985,-433734.8966,11.8433,129.094,429.0224,428.7769,297.1878,140.3436,-981.7618,-35426.3041,-27709.3402,-23909.1285,-23290.965,-7899.955,-2496.2124,-518.5159,-2549.0725,-2854.9377,-2147.5926,-1941.1605,-2028.2169,-1743.5593,-1484.5015,1
160,677.0705467,1195.186346,258.5132076,-775.6554,0.78769,11.8842,52675.7468,-1887.0388,-439744.9523,12.8798,238.9801,514.9221,507.2688,339.5156,132.2366,16.8691,-32939.4889,-25869.876,-21806.2597,-24046.937,-9041.79,-3237.7115,-1184.3516,-3495.2798,-2622.6371,-2916.9073,-2828.0134,-2548.3777,-2025.6045,-1805.46,1
160,702.2016846,1203.4924,365.4316797,-714.7238,3.1905,24.8297,59336.3332,-1839.2185,-449575.1678,12.9715,409.8838,630.5786,684.4773,450.9688,166.9611,225.358,-29386.6152,-20893.1958,-19363.7389,-23183.5114,-9492.8169,-3339.6175,-2729.8626,-5446.6853,-2791.4044,-2510.081,-2814.9993,-2196.8225,-1852.3275,-1644.363,1
161,550.9156082,1158.825426,599.573372,-579.6467,4.6181,23.6171,42215.8905,-1667.7582,-418418.5585,7.5473,303.1267,799.3372,1094.6078,774.573,517.3297,239.972,-25213.8746,-15056.9394,-14630.5441,-13770.6371,-11967.561,-2298.995,-2404.9835,-6152.4448,-3219.0776,-2298.3592,-2057.07,-1989.8529,-1687.0096,-1384.1975,1
161,586.7634183,1215.118598,410.2157356,-588.8386,3.5591,41.381,45299.3408,-1678.9673,-423780.0911,21.92,558.1073,1133.959,1205.947,868.2624,694.4165,183.2032,-20693.0486,-11830.2785,-12422.2726,-11495.2277,-10102.1696,-3008.1472,-3263.77,-8054.1052,-4274.1803,-3414.059,-3116.9469,-2769.2637,-2259.3179,-1946.62,1
161,601.3013668,1103.04559,593.8338935,-712.7574,1.7103,14.7844,40581.5498,-1796.3591,-416547.5958,17.4542,545.5811,1394.7681,809.4488,896.1401,590.9237,188.8173,-17193.5883,-7701.258,-7688.2281,-12828.6146,-8591.4701,-4054.928,-3186.1375,-7846.5472,-4378.6072,-3636.9446,-3292.0846,-2919.3757,-2364.0675,-2140.7281,1
162,592.0017546,1485.506138,265.1468129,-302.0329,6.0318,48.297,94138.6112,-1475.9544,-497599.0594,2.6694,6.7143,31.0019,31.7108,18.4938,22.0342,0.43143,-54257.1729,-43750.3136,-37574.1833,-29005.1532,-12128.0313,-10693.8434,-11731.8707,-9880.6006,-4928.5475,-3775.2766,-3409.1803,-3872.8391,-3511.393,-3615.3034,1
162,669.2385366,1412.45978,1458.655411,-387.361,3.829,3.6858,96130.1432,-1564.0486,-499198.2744,3.1956,38.6418,192.3297,178.8222,44.1329,33.3003,0.21643,-39498.8404,-31799.8401,-34025.1167,-27451.2754,-9513.9888,-9333.5193,-12699.0771,-10348.15,-5095.3104,-3807.4021,-3390.2386,-3928.8996,-3580.464,-3573.7841,1
162,768.0645367,1504.161721,219.1930045,-406.5072,1.7644,2.8156,88388.3875,-1572.1654,-494055.1685,3.0899,37.8204,87.1275,86.4144,36.6616,36.1863,0.25872,-46715.0928,-36499.665,-35025.0625,-26657.5574,-11301.8371,-9013.4811,-12389.0163,-10098.4714,-5179.8717,-3973.903,-3515.4308,-3953.9537,-3501.223,-3629.7758,1
163,585.6709278,1164.342799,154.5636853,-594.0152,1.3658,15.0671,43157.2764,-1683.2862,-421551.0741,5.5313,509.4438,1114.9919,1167.357,868.4343,615.3253,257.5253,-22034.6887,-12825.998,-13067.7654,-12548.8531,-8488.2417,-1626.9473,-2273.7381,-6918.9194,-3292.0848,-2929.4741,-2759.147,-2451.6605,-1949.7813,-2001.4058,0
163,614.1276651,1062.182799,76.79546451,-685.988,1.7948,9.2824,41783.8182,-1773.5275,-417491.7183,5.7076,342.9294,1160.6748,1166.5293,930.9952,519.8673,263.1595,-21240.2659,-12840.5448,-12326.8918,-13340.5734,-9487.035,-2148.5728,-2277.2976,-7412.2589,-2908.705,-2342.1313,-2402.9385,-2234.9838,-1911.6345,-1949.5541,0
163,617.2932494,1159.006641,88.54515836,-752.254,1.0149,11.8842,42451.6424,-1840.3645,-420585.0414,6.3247,333.3372,1091.4672,1186.1293,904.9262,538.2501,251.5017,-22635.271,-13216.0736,-12819.8327,-12989.2886,-9938.7908,-2616.82,-2526.6535,-7857.1424,-2768.1214,-2203.2354,-2242.6767,-2170.1941,-1770.931,-2169.4443,0
164,539.2345999,1145.702996,169.6503484,-804.6297,1.552,33.0959,28580.1752,-1846.326,-382104.393,22.1205,556.76,531.9966,856.5846,878.3674,706.9526,274.7672,-29800.0172,-19129.8515,-12953.8465,-11350.5723,-7091.242,-7158.7521,-2157.4675,-2668.7177,-6309.1946,-5414.3952,-4743.5178,-4078.2526,-3331.4228,-2507.5541,1
164,532.2590315,1150.122047,127.0734963,-731.3259,1.1222,5.0578,29330.6107,-1777.9734,-384833.9195,20.5937,520.6296,470.4378,768.8512,799.172,576.2441,280.1818,-30680.4608,-20489.9458,-14301.0658,-13048.5872,-6792.64,-7004.5388,-2151.1402,-3058.8152,-5848.2809,-5098.7951,-4615.3739,-3808.7445,-3104.5358,-2549.9346,1
164,523.6096047,1149.508245,49.73141401,-626.83,366.8683,4166.4829,32448.2374,-1667.1548,-382337.5342,9.6009,292.73,305.7096,570.0484,687.1217,481.9067,249.5644,-34959.308,-23487.4317,-15892.1519,-14244.1578,-7660.4713,-7493.4001,-2551.9072,-3331.4635,-5933.7228,-5249.5839,-4716.792,-3945.9721,-3353.0506,-2529.1615,1
165,604.4441627,1026.247448,602.5215034,-762.8772,0.93771,20.0083,53262.3636,-1875.0692,-446464.7811,8.0684,1093.847,1216.4803,1079.1531,766.5745,492.837,21.3398,-19556.0188,-14814.6065,-14637.2578,-14602.5029,-11278.2622,-3317.6401,-6928.7811,-8617.0839,-4043.4743,-3155.025,-2617.8557,-2113.6002,-1698.2866,-1302.1021,1
165,614.7909857,1021.917235,456.5050277,-700.5224,1.2565,112.0928,49305.3764,-1808.3381,-440169.2879,11.0113,1011.8665,1288.4513,1103.6388,738.0551,474.0209,24.8283,-18553.961,-13964.4913,-15062.9384,-14776.0597,-12680.7757,-3862.199,-6733.9506,-10511.623,-5084.2354,-4131.5587,-3669.7952,-3033.178,-2418.6264,-2468.0861,1
165,616.5169854,997.8868457,448.3610725,-713.8548,2.467,4.4416,61118.212,-1834.9708,-456466.4403,9.4696,714.6311,1441.8329,964.3385,1036.4092,572.3688,1.3727,-15938.5505,-14593.9577,-10717.0594,-13590.5494,-11087.0487,-3930.6602,-10714.1325,-10817.3347,-6220.6592,-4998.5118,-4283.6655,-3519.2174,-2791.5527,-3001.6708,1
166,769.6330935,1444.251303,145.9028279,-717.2792,1.5566,35.9681,47366.8717,-1816.3339,-431583.5729,20.9056,213.1038,436.9104,349.8487,197.39,156.4063,47.0228,-31362.0565,-27408.2688,-25637.8964,-21396.0267,-12642.1927,-4718.3105,-5709.0119,-9284.8685,-4139.271,-3331.2098,-3044.2432,-3389.7157,-2954.2408,-3440.7398,1
166,637.7919741,1243.091493,455.2391359,-715.5337,1.4834,30.5522,44235.8248,-1799.173,-424751.7239,19.1939,163.9124,563.3323,762.198,434.5632,120.6295,121.4512,-29570.7115,-19463.3535,-19220.2951,-23123.7764,-11083.7521,-3915.2495,-4019.4275,-8661.6116,-4464.5613,-3332.6254,-3101.2484,-3490.8064,-3061.5457,-3615.4262,1
166,623.7764581,1343.396584,352.2826184,-667.4785,1.5001,41.0767,45737.8489,-1760.588,-424630.7445,17.6174,146.6662,570.1833,752.1274,407.9684,161.3889,129.5898,-29035.8317,-19486.1804,-19624.6905,-21035.6396,-11232.8788,-3419.5202,-3943.0674,-8870.6332,-4620.7641,-3522.9401,-3205.368,-3311.6149,-2871.8602,-3458.8479,1
167,549.6162414,1119.824908,604.6992383,-798.6759,0.39815,10.9889,31706.3229,-1855.3037,-393298.2014,4.4688,130.8538,613.1114,794.6559,714.6395,621.2575,274.7507,-28381.9297,-20072.2672,-15939.7041,-12732.8633,-7918.1127,-5683.2118,-2104.3277,-3631.9918,-5939.7211,-5246.1507,-4466.0297,-3756.6804,-3074.2418,-2485.9936,1
167,579.2189571,1140.020289,348.7143993,-821.6232,0.26812,36.7183,30751.1522,-1873.028,-389993.4478,6.659,484.6717,672.5755,850.0148,508.371,474.7517,265.5518,-26636.6355,-18427.7425,-19686.9833,-14340.1311,-7816.7116,-6365.7818,-2276.609,-3340.3242,-6160.0644,-5150.9696,-4383.5865,-3795.0911,-3067.2042,-2509.7791,1
167,581.8928492,1152.564052,341.5795734,-834.5459,0.27492,9.2083,29711.4532,-1883.0615,-385793.056,3.6247,353.2462,590.7147,781.7342,454.1519,420.6137,268.5615,-27838.8043,-19309.2158,-20759.1169,-15378.6623,-6770.409,-6741.1247,-2337.5489,-3160.3408,-6145.0418,-5364.8036,-4540.8828,-3886.4252,-3099.7432,-2532.1306,1
168,917.2988673,1480.53688,437.6121072,-188.0716,746.899,412.7327,76770.6973,-1326.7245,-474743.2315,3.9442,29.6654,29.0442,65.9422,100.019,50.212,23.9541,-54402.9164,-38498.1268,-28270.7374,-25391.1811,-11449.3602,-2854.8805,-6532.1701,-8921.0795,-5927.9422,-5359.8739,-4534.7678,-3886.7177,-3109.4449,-2466.3965,1
168,1008.892132,1445.430318,557.2552123,-29.6455,1126.3255,11113.8661,107160.2181,-1143.5234,-473201.4649,3.3867,18.6762,40.5519,31.8821,17.7574,13.3299,91.0472,-51207.3613,-43124.7768,-38572.3899,-31882.4516,-16663.7465,-4468.2231,-4495.1078,-8738.0218,-5635.5878,-5318.2278,-4660.2907,-3908.0161,-3215.6281,-2478.3485,1
168,897.6708949,1442.186305,334.7689315,273.8327,2797.4353,8262.7272,77937.0448,-825.8823,-390188.7733,4.4851,18.0622,61.9432,94.2944,124.7301,79.1887,40.3334,-49488.7983,-37155.1161,-26841.5936,-23710.2145,-12323.844,-2865.3199,-5770.437,-8824.6122,-5801.3621,-5209.3874,-4676.3875,-4027.2799,-3403.6033,-2503.1099,1
169,498.5296251,1096.279429,377.0536732,-620.1056,5989.8202,1019.2328,25700.7019,-1624.9573,-344017.1333,2.2979,59.0716,101.7655,256.3766,310.5957,211.1306,193.4439,-45136.9904,-29869.3815,-22781.6292,-20081.6734,-16037.3069,-9883.1229,-3142.0473,-2529.535,-4733.5633,-3933.0971,-3662.7676,-3570.7663,-3127.6877,-3606.775,1
169,523.0866853,1025.912815,312.4390907,-623.3596,8.0712,858.7075,32128.0566,-1689.6318,-399657.8556,23.3324,319.3671,672.8609,939.7603,431.8676,553.7749,216.2197,-28032.2076,-14176.4383,-9949.1257,-12852.7666,-7145.267,-5729.2519,-2902.7872,-5150.3062,-5318.5842,-4591.4592,-4100.6467,-3603.1297,-3150.7906,-3986.5677,1
169,507.145204,972.3992569,203.6929186,-86.1576,17564.7553,46719.4776,103257.0866,-1105.1535,-367642.941,3.1209,16.878,75.5282,201.3106,263.8222,186.2465,75.2509,-47658.9003,-31541.32,-23738.9851,-20524.5741,-15617.4731,-9580.1156,-5697.0741,-4269.9758,-4272.9663,-3577.2325,-3523.1242,-3655.4582,-3107.0674,-3536.7041,1
170,708.1963694,1448.285765,807.1362608,-687.5081,2.1106,52.6607,53365.0012,-1795.9373,-441545.3443,69.8064,548.7974,1182.3422,1120.8933,657.8447,413.5439,31.5301,-20274.8607,-14710.275,-16411.4392,-15006.6884,-12141.9934,-2980.7243,-5976.1698,-9285.4857,-4339.6065,-3698.7031,-3307.997,-2834.8208,-2236.5396,-1796.0053,1
170,674.0696458,1365.644211,190.5916868,-515.0437,2.4642,19.5369,51158.0041,-1621.1889,-438673.0917,19.9853,435.3121,1233.5547,1210.0832,635.7607,377.155,43.1476,-19300.4249,-13382.998,-17081.1388,-16393.2557,-12165.6457,-3175.2209,-5660.7583,-8884.7387,-4113.5807,-3535.1428,-3374.2985,-2911.7238,-2271.5004,-1907.7595,1
170,722.8326096,1403.530472,403.849448,-619.5444,1.895,3.2826,54191.8445,-1733.7981,-443699.997,67.3322,711.9735,1205.547,1094.1169,474.712,296.3482,19.5015,-19759.2809,-15495.3223,-18770.1696,-18033.6085,-11036.2072,-2689.5245,-6687.7186,-9076.2987,-4734.5539,-4013.2125,-3561.2618,-3019.4669,-2523.813,-2236.1295,1
171,545.9961991,1178.581021,309.9592092,-629.752,3.2671,45.975,57604.2657,-1749.4525,-447333.2689,0.079703,1.0612,3.7038,3.8326,3.2139,4.1125,0.04505,-69534.559,-56813.3421,-46644.5271,-37061.0423,-24891.8861,-13213.6967,-14112.8646,-12509.3296,-7781.0173,-6384.7923,-5512.6895,-4915.023,-4228.6652,-5465.4477,1
171,511.504512,1218.310515,97.78953699,-578.4074,1.7798,79.6589,59199.1857,-1699.5644,-449643.2309,0.14008,1.6621,2.4496,3.8165,4.9196,5.2823,0.029291,-72093.2964,-56475.8115,-44200.4801,-35998.7357,-25703.6256,-14035.2589,-14711.0868,-12654.4067,-7598.7517,-6093.3835,-5232.3131,-5031.8184,-4215.7592,-5634.2825,1
171,497.7352963,1253.067834,130.2435952,-563.0538,2.3522,36.8967,58358.4199,-1682.5857,-448962.0029,0.053623,0.78674,0.82586,0.97783,1.0987,2.0319,0.032952,-80308.8546,-64560.7878,-52575.1098,-39633.2869,-25416.5464,-13308.5698,-14584.6697,-12740.3298,-7568.0409,-5951.8472,-5222.6505,-4944.8791,-4242.0183,-5564.9096,1
172,905.588869,1325.680154,214.9048734,-485.6376,6.1043,44.8224,97570.7297,-1661.3727,-500646.8634,19.0114,1753.6275,1143.6133,582.6046,231.3193,231.3577,0.29786,-21001.5189,-21642.3961,-23685.2436,-18193.9544,-7709.1993,-8477.4939,-13656.362,-11386.9871,-6192.9422,-5020.0824,-4302.4254,-3591.695,-3108.2856,-3278.0192,1
172,895.7836597,1363.916772,1079.96534,-314.8591,17.0044,62.6465,98317.5757,-1491.689,-499263.661,27.7521,1853.5979,1219.4128,577.4451,291.8563,313.603,0.60984,-20019.7968,-21923.4136,-21842.6178,-16051.0018,-6440.0403,-7582.5451,-12113.7803,-10034.3821,-5818.4233,-4621.7071,-4076.214,-3600.218,-2998.0575,-2999.5373,1
172,850.4932034,1399.825897,172.192344,-648.5679,4.0587,82.7503,90442.9272,-1816.2698,-491362.9207,86.748,1712.0519,1378.3618,850.4156,339.452,330.1561,0.17763,-16857.0321,-17917.9963,-21956.6631,-15931.9481,-6633.3882,-6227.5488,-13204.2375,-10767.0471,-5593.6989,-4279.5196,-3609.3408,-3232.6738,-2692.1057,-2684.8915,1
173,849.455738,1267.287178,207.9065663,-638.3816,1.1744,29.3001,57627.4638,-1757.762,-448240.2542,156.8303,1320.397,1116.123,515.8287,141.4578,134.0265,1.3432,-21464.5596,-22444.3868,-27460.3014,-21231.8128,-14088.6141,-5611.541,-10227.8104,-7790.2419,-4571.1515,-3333.0886,-2479.6989,-2245.7566,-2309.7719,-2834.3803,0
173,784.1643207,1268.180152,170.1377948,-709.3941,0.49446,7.7748,56393.4591,-1827.6991,-443892.2704,210.8977,914.6881,1065.5289,731.4628,212.4016,154.0301,4.3738,-22759.3991,-19699.8982,-24756.5428,-20963.2139,-14427.4093,-5279.2249,-8704.446,-8075.7162,-3435.7883,-2471.2086,-1832.377,-1840.4304,-2030.8876,-2064.7019,0
173,816.4237358,1270.179963,172.3106018,-683.9415,1.6674,28.8533,59304.4874,-1806.5508,-451418.9737,149.7927,1199.8049,1008.3902,571.6101,199.2863,177.2818,3.5889,-22416.7568,-22978.7451,-24764.4163,-20289.3474,-13571.3674,-5393.4426,-9654.5295,-7711.0607,-3492.5636,-2456.7781,-1823.8076,-1622.2375,-1490.6105,-1504.5868,0
174,514.317583,1331.167547,62.82938816,-670.0779,2.2058,16.9184,40679.2642,-1750.4256,-415749.623,38.4726,467.3398,598.7602,796.7962,510.5688,-26.6524,147.7925,-29701.4196,-18486.5136,-11984.2869,-7494.4625,-6298.8445,-5162.8533,-3797.759,-7499.479,-4989.6199,-4231.5286,-3903.0765,-3399.6456,-2882.6201,-3690.3665,1
174,502.5944829,1316.842025,78.14203282,-653.0139,727.7001,68.1335,47640.2767,-1741.5798,-422915.6779,71.5262,389.468,645.4402,861.8366,428.8661,-548.0505,103.2307,-28668.8875,-17931.7777,-10068.6498,-5870.7469,-6051.6472,-5886.9602,-4471.453,-8035.4339,-4871.6171,-3944.4909,-3603.5325,-3281.4104,-2784.1963,-3549.9844,1
174,501.3080318,1245.256055,159.6884987,-792.463,1.0425,10.266,34010.462,-1855.9708,-398228.8758,21.3111,246.7425,517.497,844.5278,802.2957,538.0798,101.1009,-32002.479,-18687.1413,-12254.6442,-7064.8479,-8738.5405,-8220.3783,-4376.3177,-6013.819,-4517.1944,-3833.5875,-3575.3676,-3279.4098,-2784.4441,-3467.3635,1
175,777.7579251,1311.487132,88.18477275,-686.7242,1.3188,46.3765,104186.6702,-1871.6549,-508576.6015,48.4654,1323.449,1564.0779,1207.0645,454.7865,383.6008,0.88657,-15031.347,-14120.3388,-18522.5426,-15132.922,-10315.4378,-12086.572,-10780.8949,-8861.3077,-5877.4488,-5249.0401,-4525.9771,-3780.9528,-3185.1633,-2528.705,1
175,733.9880855,1349.273683,144.7450375,-571.0779,2.0236,35.9545,90991.1225,-1740.4772,-494986.308,23.1984,605.937,1089.475,1079.3461,372.3569,245.6469,1.4183,-21411.8106,-15768.2215,-20676.7913,-17454.6486,-8949.7004,-8000.4442,-10192.9686,-8454.2289,-5385.9534,-5103.0193,-4402.5547,-3748.0365,-3221.0288,-2496.775,1
175,937.1028088,1426.875907,295.9549754,-534.38,2.6011,115.3158,120716.8459,-1735.6366,-522221.5939,233.4492,1993.5793,1438.7131,728.9562,495.5081,255.6031,1.4803,-16419.5702,-20449.1865,-17558.162,-17202.9592,-7884.1494,-15611.7976,-10057.2875,-7864.0546,-5878.5792,-5254.2912,-4701.4765,-4049.7375,-3471.7041,-2577.6236,1
176,761.2527926,1398.378031,220.3224595,-656.7764,1.8293,71.0909,73477.4671,-1795.8507,-470852.4047,71.3078,944.75,1432.5648,901.5192,603.4515,533.2836,1.6274,-15549.3569,-18422.4965,-16746.7104,-13324.5386,-7508.0074,-3523.2102,-10302.2143,-7865.7497,-3424.4985,-3052.548,-3219.596,-2740.8323,-2271.2956,-2007.9534,1
176,776.751129,1310.779405,271.5909454,-696.4475,2.6936,217.6193,71809.4146,-1838.8217,-467017.1489,64.344,1131.4131,1476.3931,859.952,557.0236,579.0559,3.4859,-14708.026,-19397.4837,-17404.9437,-12764.7489,-7568.9556,-3332.0382,-9207.1732,-7485.6909,-3273.7161,-2869.5485,-2879.7681,-2457.88,-2066.8599,-1835.1766,1
176,749.2692159,1267.317574,233.0304407,-647.6098,0.98911,278.9718,68471.7772,-1787.6091,-463989.8587,41.4527,935.6604,1475.2637,1004.2595,642.0723,510.2336,3.4195,-14012.3339,-16823.2487,-16131.3277,-13755.1271,-8427.9976,-3553.3734,-9458.3925,-7200.7901,-3336.8433,-2798.8934,-2712.9803,-2560.3336,-2066.5649,-1953.7093,1
177,633.9655749,1036.846314,145.7932872,-373.2028,1820.1177,15263.8312,59759.517,-1457.4519,-430801.0837,15.1084,843.809,637.3246,302.7249,76.3482,97.3302,-2305.0721,-28930.123,-27767.5123,-30419.3485,-23024.8461,-8136.9001,-4426.0249,-154.852,-834.2712,-2723.7559,-2305.842,-2377.7587,-2060.4085,-1747.802,-1315.7303,1
177,625.2269028,1004.297593,118.2855579,-706.0067,1.3366,4.4685,51845.1839,-1812.809,-439866.8093,12.3002,690.5029,971.1947,839.0057,467.6641,309.8918,-181.0981,-23261.0099,-18926.6663,-19583.9495,-17709.4636,-8397.0514,-6021.2917,-1264.3153,-1811.7206,-3268.0042,-2634.0602,-2207.0819,-1988.5211,-1684.7373,-1418.5392,1
177,618.7332625,1034.437553,232.0673733,-757.3016,0.94337,9.8827,54121.2728,-1868.9484,-441403.1202,9.8035,601.7399,757.8554,600.3872,368.1065,221.6096,243.1442,-25295.7191,-22160.7882,-22086.4799,-20038.5866,-8584.212,-8263.1131,-2505.5665,-2561.97,-3341.9122,-2845.3059,-2567.5249,-2119.6545,-1825.3263,-1642.263,1
178,870.0669194,1320.356963,269.9685715,-198.9689,14.1868,239.5094,311391.1845,-1501.4755,-620822.5475,306.5123,1308.3135,1114.7742,237.9506,193.3669,404.0205,0.051516,-20542.253,-29360.4562,-23720.6543,-14985.3975,-28782.3318,-20856.3087,-15222.5119,-12724.8036,-6520.9741,-5417.9059,-4732.0822,-3940.3761,-3311.0657,-3242.184,0
178,788.4231117,1044.216869,214.9266232,-167.0412,156.7277,1044.6923,209002.343,-1426.585,-579048.0698,260.5413,1607.5567,1118.118,992.1587,267.622,297.9285,1.0103,-20953.7197,-16613.3577,-22216.8229,-17078.7865,-13509.2034,-17604.4101,-11869.8043,-9353.1948,-5144.3028,-3886.3651,-3585.2668,-3558.0769,-2889.8885,-2932.3027,0
178,836.6008919,1281.423349,384.3260291,24.5445,4228.858,5883.4235,301389.191,-1248.3467,-607972.8236,218.3804,1334.2168,1211.2812,626.4621,144.1905,406.4281,0.45688,-19764.9345,-20974.378,-26018.6298,-14979.3753,-21296.3173,-17205.0077,-13097.5252,-11430.8665,-7111.8307,-5772.8541,-4793.7742,-3958.0143,-3246.4076,-3288.8149,0
179,919.8478284,1305.987805,136.247517,-629.876,451.8153,8458.291,30263.3371,-1660.8253,-382583.7887,15.8455,630.1725,1142.8802,1094.083,838.0404,394.1215,-2288.8708,-21335.4042,-14247.9192,-13702.8916,-16445.266,-6355.3512,-4689.6366,17.621,-571.9877,-3074.4072,-2550.9156,-2439.1183,-2280.7035,-1853.1571,-1735.6924,1
179,762.0534308,1138.451753,133.7063049,-496.935,18.6983,39.1346,26932.4446,-1528.3461,-374220.3986,38.7225,198.3362,724.1582,868.7649,687.5686,239.0316,-3299.8912,-27109.1708,-18857.439,-15638.569,-19249.9723,-5483.8299,-5578.6883,113.3296,-63.0851,-3746.8939,-3109.1535,-2746.5535,-2319.8338,-1961.7275,-1604.6756,1
179,755.9685248,1175.902412,741.6633614,-602.0465,30.4648,153.5858,28847.5302,-1640.8114,-386278.9824,77.3589,662.7675,900.3194,859.6692,679.5669,353.5733,-2571.7888,-26061.5274,-18937.4144,-16024.8026,-18135.6517,-7172.4973,-5470.534,-14.7997,-329.4101,-3511.8713,-2827.306,-2504.6798,-2027.8949,-1756.6397,-1624.877,1
180,732.2269079,1763.927171,128.9321391,-463.1048,2.3061,49.6176,118179.7066,-1660.0093,-520934.8247,34.1285,1251.6229,514.4743,666.7095,1048.9411,845.5986,24.3345,-31965.5204,-20891.6197,-11418.2534,-9858.5757,-11637.1537,-11091.0971,-6727.6197,-5000.0473,-1920.8517,-1849.6059,-1558.0536,-1061.6558,-918.3079,-1276.5543,0
180,711.1232689,1612.553463,648.9214334,-453.5291,2.0417,29.3337,121329.463,-1654.6231,-522918.5241,35.0673,747.9561,275.4491,590.5868,877.3895,533.1792,15.1455,-38419.5638,-21487.9708,-13218.0231,-13204.9558,-10514.9724,-12258.3523,-7396.169,-5481.4474,-2476.9034,-2066.3977,-1437.456,-979.6286,-729.287,-956.1445,0
180,883.6118593,1599.5146,122.0396298,-530.4645,1.6357,4.2098,116782.936,-1728.0742,-520593.5378,80.3081,955.8484,578.7717,982.3811,1078.3294,895.3256,9.7989,-30670.6856,-16506.714,-8860.7194,-9145.0914,-10433.8394,-12634.6632,-7828.3313,-6290.23,-2409.1804,-2108.5424,-2055.231,-1760.2647,-1287.4747,-1153.6904,0
181,566.2565544,1296.298431,108.464942,-546.4883,2.2493,55.629,87124.9106,-1709.2916,-487823.8907,15.3884,243.5328,671.1904,825.5825,622.1422,753.856,1.3992,-26894.3575,-18501.1047,-17036.91,-10553.0056,-3773.5894,-3310.8335,-11069.6924,-9170.6103,-4749.6173,-3755.9678,-3231.1582,-2975.1988,-2338.2738,-1936.6841,1
181,533.2502349,1477.633411,490.7836044,-623.8745,3.1581,39.2068,85677.6343,-1785.5132,-488992.9417,23.0429,123.1775,750.3755,898.7394,862.9727,903.9941,0.84972,-25690.157,-17714.6617,-13315.2894,-7488.9984,-3857.9493,-3389.2705,-11875.3919,-9615.614,-4857.1054,-3878.8085,-3399.4207,-2773.0187,-2308.3771,-2121.5299,1
181,657.9278952,1505.395022,256.0042425,-543.3817,6.2564,456.9354,61531.3108,-1678.7233,-448860.8804,24.2656,188.8121,442.6196,284.9558,286.9602,538.7257,6.3798,-31037.3866,-29421.161,-23079.0383,-13460.1031,-5094.6985,-749.4438,-10219.4147,-8795.3665,-3817.6797,-3128.8934,-2673.7325,-2436.7401,-2098.9859,-1886.5679,1
182,640.9183482,1273.116931,430.6871649,-739.1939,0.91378,69.1478,50087.0049,-1843.7384,-433737.578,1.9028,22.439,161.78,186.1583,90.6014,57.4994,16.5013,-39611.1686,-30238.01,-29054.6676,-25492.1607,-16480.268,-5686.4611,-6937.513,-7318.7212,-5060.0173,-4489.3811,-3984.6922,-3382.1778,-3065.7771,-2512.7828,1
